date,mmwr_year,mmwr_week,state,state_name,population,region,region_name,cases,deaths,hosp,series_complete,booster
2024-09-14,2024,37,SD,South Dakota,930703,8,Mountain States,NA,NA,NA,NA,NA
2024-09-21,2024,38,SD,South Dakota,930703,8,Mountain States,NA,NA,NA,NA,NA
2024-09-28,2024,39,SD,South Dakota,930703,8,Mountain States,NA,NA,NA,NA,NA
2024-10-05,2024,40,SD,South Dakota,930703,8,Mountain States,NA,NA,NA,NA,NA
2024-10-12,2024,41,SD,South Dakota,930703,8,Mountain States,NA,NA,NA,NA,NA
2024-10-19,2024,42,SD,South Dakota,930703,8,Mountain States,NA,NA,NA,NA,NA
2024-10-26,2024,43,SD,South Dakota,930703,8,Mountain States,NA,NA,NA,NA,NA
2024-11-02,2024,44,SD,South Dakota,930703,8,Mountain States,NA,NA,NA,NA,NA
2024-11-09,2024,45,SD,South Dakota,930703,8,Mountain States,NA,NA,NA,NA,NA
2024-11-16,2024,46,SD,South Dakota,930703,8,Mountain States,NA,NA,NA,NA,NA
2024-11-23,2024,47,SD,South Dakota,930703,8,Mountain States,NA,0,NA,NA,NA
2024-11-30,2024,48,SD,South Dakota,930703,8,Mountain States,NA,NA,NA,NA,NA
2020-01-25,2020,4,TN,Tennessee,6920119,4,Southeast,0,0,NA,NA,NA
2020-02-01,2020,5,TN,Tennessee,6920119,4,Southeast,0,0,NA,NA,NA
2020-02-08,2020,6,TN,Tennessee,6920119,4,Southeast,0,0,NA,NA,NA
2020-02-15,2020,7,TN,Tennessee,6920119,4,Southeast,0,0,NA,NA,NA
2020-02-22,2020,8,TN,Tennessee,6920119,4,Southeast,0,0,NA,NA,NA
2020-02-29,2020,9,TN,Tennessee,6920119,4,Southeast,0,0,NA,NA,NA
2020-03-07,2020,10,TN,Tennessee,6920119,4,Southeast,0,0,NA,NA,NA
2020-03-14,2020,11,TN,Tennessee,6920119,4,Southeast,0,0,NA,NA,NA
2020-03-21,2020,12,TN,Tennessee,6920119,4,Southeast,29,NA,NA,NA,NA
2020-03-28,2020,13,TN,Tennessee,6920119,4,Southeast,840,11,NA,NA,NA
2020-04-04,2020,14,TN,Tennessee,6920119,4,Southeast,1756,56,NA,NA,NA
2020-04-11,2020,15,TN,Tennessee,6920119,4,Southeast,1774,53,NA,NA,NA
2020-04-18,2020,16,TN,Tennessee,6920119,4,Southeast,1652,43,NA,NA,NA
2020-04-25,2020,17,TN,Tennessee,6920119,4,Southeast,2097,31,NA,NA,NA
2020-05-02,2020,18,TN,Tennessee,6920119,4,Southeast,2657,36,NA,NA,NA
2020-05-09,2020,19,TN,Tennessee,6920119,4,Southeast,3136,49,NA,NA,NA
2020-05-16,2020,20,TN,Tennessee,6920119,4,Southeast,2646,57,NA,NA,NA
2020-05-23,2020,21,TN,Tennessee,6920119,4,Southeast,2119,33,NA,NA,NA
2020-05-30,2020,22,TN,Tennessee,6920119,4,Southeast,2679,46,NA,NA,NA
2020-06-06,2020,23,TN,Tennessee,6920119,4,Southeast,3489,37,NA,NA,NA
2020-06-13,2020,24,TN,Tennessee,6920119,4,Southeast,3130,36,NA,NA,NA
2020-06-20,2020,25,TN,Tennessee,6920119,4,Southeast,4018,59,NA,NA,NA
2020-06-27,2020,26,TN,Tennessee,6920119,4,Southeast,5301,63,NA,NA,NA
2020-07-04,2020,27,TN,Tennessee,6920119,4,Southeast,7791,75,NA,NA,NA
2020-07-11,2020,28,TN,Tennessee,6920119,4,Southeast,10707,107,NA,NA,NA
2020-07-18,2020,29,TN,Tennessee,6920119,4,Southeast,13091,123,NA,NA,NA
2020-07-25,2020,30,TN,Tennessee,6920119,4,Southeast,15053,158,NA,NA,NA
2020-08-01,2020,31,TN,Tennessee,6920119,4,Southeast,15281,172,NA,NA,NA
2020-08-08,2020,32,TN,Tennessee,6920119,4,Southeast,13376,178,1014,NA,NA
2020-08-15,2020,33,TN,Tennessee,6920119,4,Southeast,12095,178,914,NA,NA
2020-08-22,2020,34,TN,Tennessee,6920119,4,Southeast,11115,140,788,NA,NA
2020-08-29,2020,35,TN,Tennessee,6920119,4,Southeast,9834,181,751,NA,NA
2020-09-05,2020,36,TN,Tennessee,6920119,4,Southeast,10534,151,785,NA,NA
2020-09-12,2020,37,TN,Tennessee,6920119,4,Southeast,8862,185,689,NA,NA
2020-09-19,2020,38,TN,Tennessee,6920119,4,Southeast,10246,155,696,NA,NA
2020-09-26,2020,39,TN,Tennessee,6920119,4,Southeast,9675,170,726,NA,NA
2020-10-03,2020,40,TN,Tennessee,6920119,4,Southeast,9481,135,774,NA,NA
2020-10-10,2020,41,TN,Tennessee,6920119,4,Southeast,11515,183,890,NA,NA
2020-10-17,2020,42,TN,Tennessee,6920119,4,Southeast,13253,229,1090,NA,NA
2020-10-24,2020,43,TN,Tennessee,6920119,4,Southeast,14235,237,1188,NA,NA
2020-10-31,2020,44,TN,Tennessee,6920119,4,Southeast,19041,261,1294,NA,NA
2020-11-07,2020,45,TN,Tennessee,6920119,4,Southeast,14874,283,1287,NA,NA
2020-11-14,2020,46,TN,Tennessee,6920119,4,Southeast,23762,311,1644,NA,NA
2020-11-21,2020,47,TN,Tennessee,6920119,4,Southeast,30896,412,1848,NA,NA
2020-11-28,2020,48,TN,Tennessee,6920119,4,Southeast,22373,452,1895,NA,NA
2020-12-05,2020,49,TN,Tennessee,6920119,4,Southeast,35785,528,2220,NA,NA
2020-12-12,2020,50,TN,Tennessee,6920119,4,Southeast,38183,529,2507,NA,NA
2020-12-19,2020,51,TN,Tennessee,6920119,4,Southeast,63931,603,2697,1376,0
2020-12-26,2020,52,TN,Tennessee,6920119,4,Southeast,54213,701,2448,2500,0
2021-01-02,2020,53,TN,Tennessee,6920119,4,Southeast,39811,680,2756,5763,0
2021-01-09,2021,1,TN,Tennessee,6975218,4,Southeast,46286,772,2618,28702,0
2021-01-16,2021,2,TN,Tennessee,6975218,4,Southeast,38527,681,2121,62971,0
2021-01-23,2021,3,TN,Tennessee,6975218,4,Southeast,27870,636,1647,123592,0
2021-01-30,2021,4,TN,Tennessee,6975218,4,Southeast,21014,494,1285,209715,0
2021-02-06,2021,5,TN,Tennessee,6975218,4,Southeast,17722,348,1102,293877,0
2021-02-13,2021,6,TN,Tennessee,6975218,4,Southeast,16120,246,918,369378,0
2021-02-20,2021,7,TN,Tennessee,6975218,4,Southeast,10176,245,746,410487,0
2021-02-27,2021,8,TN,Tennessee,6975218,4,Southeast,9501,174,858,541003,0
2021-03-06,2021,9,TN,Tennessee,6975218,4,Southeast,8476,153,567,656723,0
2021-03-13,2021,10,TN,Tennessee,6975218,4,Southeast,8819,155,530,768185,0
2021-03-20,2021,11,TN,Tennessee,6975218,4,Southeast,8499,99,594,897007,0
2021-03-27,2021,12,TN,Tennessee,6975218,4,Southeast,8907,124,723,1054884,0
2021-04-03,2021,13,TN,Tennessee,6975218,4,Southeast,8006,104,690,1235278,0
2021-04-10,2021,14,TN,Tennessee,6975218,4,Southeast,7552,128,716,1476960,0
2021-04-17,2021,15,TN,Tennessee,6975218,4,Southeast,8164,104,719,1681181,0
2021-04-24,2021,16,TN,Tennessee,6975218,4,Southeast,10150,125,726,1873515,0
2021-05-01,2021,17,TN,Tennessee,6975218,4,Southeast,7527,115,642,2052798,0
2021-05-08,2021,18,TN,Tennessee,6975218,4,Southeast,5914,113,565,2203710,0
2021-05-15,2021,19,TN,Tennessee,6975218,4,Southeast,5113,115,516,2307804,0
2021-05-22,2021,20,TN,Tennessee,6975218,4,Southeast,4038,103,392,2387162,0
2021-05-29,2021,21,TN,Tennessee,6975218,4,Southeast,2985,78,377,2445737,0
2021-06-05,2021,22,TN,Tennessee,6975218,4,Southeast,2045,69,264,2492825,0
2021-06-12,2021,23,TN,Tennessee,6975218,4,Southeast,1622,58,223,2561109,0
2021-06-19,2021,24,TN,Tennessee,6975218,4,Southeast,1546,43,160,2613536,0
2021-06-26,2021,25,TN,Tennessee,6975218,4,Southeast,1181,36,161,2649844,0
2021-07-03,2021,26,TN,Tennessee,6975218,4,Southeast,1485,31,154,2680620,0
2021-07-10,2021,27,TN,Tennessee,6975218,4,Southeast,2186,35,205,2707484,0
2021-07-17,2021,28,TN,Tennessee,6975218,4,Southeast,3855,38,353,2734549,0
2021-07-24,2021,29,TN,Tennessee,6975218,4,Southeast,6370,78,593,2761152,0
2021-07-31,2021,30,TN,Tennessee,6975218,4,Southeast,12283,95,980,2788013,0
2021-08-07,2021,31,TN,Tennessee,6975218,4,Southeast,18787,166,1469,2819657,0
2021-08-14,2021,32,TN,Tennessee,6975218,4,Southeast,26484,306,1980,2860198,1365
2021-08-21,2021,33,TN,Tennessee,6975218,4,Southeast,33333,384,2147,2913158,20829
2021-08-28,2021,34,TN,Tennessee,6975218,4,Southeast,43590,527,2534,2974540,38570
2021-09-04,2021,35,TN,Tennessee,6975218,4,Southeast,50367,667,2844,3034844,58055
2021-09-11,2021,36,TN,Tennessee,6975218,4,Southeast,54562,721,2788,3092127,71841
2021-09-18,2021,37,TN,Tennessee,6975218,4,Southeast,52367,775,2276,3155552,84049
2021-09-25,2021,38,TN,Tennessee,6975218,4,Southeast,32060,741,1849,3212391,105134
2021-10-02,2021,39,TN,Tennessee,6975218,4,Southeast,24429,578,1498,3261707,182371
2021-10-09,2021,40,TN,Tennessee,6975218,4,Southeast,18167,495,1190,3302448,250604
2021-10-16,2021,41,TN,Tennessee,6975218,4,Southeast,13987,371,990,3335689,296978
2021-10-23,2021,42,TN,Tennessee,6975218,4,Southeast,10370,310,735,3363274,355098
2021-10-30,2021,43,TN,Tennessee,6975218,4,Southeast,8091,236,558,3388330,475652
2021-11-06,2021,44,TN,Tennessee,6975218,4,Southeast,6925,162,487,3410115,579137
2021-11-13,2021,45,TN,Tennessee,6975218,4,Southeast,7813,185,480,3429215,672286
2021-11-20,2021,46,TN,Tennessee,6975218,4,Southeast,8583,147,517,3447784,773591
2021-11-27,2021,47,TN,Tennessee,6975218,4,Southeast,9275,140,596,3462450,848894
2021-12-04,2021,48,TN,Tennessee,6975218,4,Southeast,9439,181,741,3500416,980099
2021-12-11,2021,49,TN,Tennessee,6975218,4,Southeast,13087,197,815,3530301,1081405
2021-12-18,2021,50,TN,Tennessee,6975218,4,Southeast,12113,189,817,3552299,1180214
2021-12-25,2021,51,TN,Tennessee,6975218,4,Southeast,20450,201,927,3568294,1261762
2022-01-01,2021,52,TN,Tennessee,6975218,4,Southeast,45563,250,1672,3586975,1335111
2022-01-08,2022,1,TN,Tennessee,7048976,4,Southeast,82844,360,2319,3604134,1392654
2022-01-15,2022,2,TN,Tennessee,7048976,4,Southeast,101053,456,2646,3621866,1454050
2022-01-22,2022,3,TN,Tennessee,7048976,4,Southeast,116857,509,2726,3636269,1490058
2022-01-29,2022,4,TN,Tennessee,7048976,4,Southeast,112238,597,2901,3651862,1522876
2022-02-05,2022,5,TN,Tennessee,7048976,4,Southeast,78816,595,2464,3665154,1545865
2022-02-12,2022,6,TN,Tennessee,7048976,4,Southeast,54875,564,1884,3677021,1565112
2022-02-19,2022,7,TN,Tennessee,7048976,4,Southeast,27275,463,1365,3687376,1580178
2022-02-26,2022,8,TN,Tennessee,7048976,4,Southeast,14834,309,886,3697173,1592856
2022-03-05,2022,9,TN,Tennessee,7048976,4,Southeast,9141,274,547,3704523,1603876
2022-03-12,2022,10,TN,Tennessee,7048976,4,Southeast,4073,160,333,3710256,1612743
2022-03-19,2022,11,TN,Tennessee,7048976,4,Southeast,2328,109,242,3715287,1621843
2022-03-26,2022,12,TN,Tennessee,7048976,4,Southeast,1908,101,164,3719951,1629755
2022-04-02,2022,13,TN,Tennessee,7048976,4,Southeast,1562,75,126,3724764,1637771
2022-04-09,2022,14,TN,Tennessee,7048976,4,Southeast,1751,35,97,3729866,1645859
2022-04-16,2022,15,TN,Tennessee,7048976,4,Southeast,2138,39,114,3734724,1653952
2022-04-23,2022,16,TN,Tennessee,7048976,4,Southeast,2526,36,102,3738971,1660843
2022-04-30,2022,17,TN,Tennessee,7048976,4,Southeast,3261,40,143,3743258,1667285
2022-05-07,2022,18,TN,Tennessee,7048976,4,Southeast,4063,28,143,3747171,1673581
2022-05-14,2022,19,TN,Tennessee,7048976,4,Southeast,5906,32,202,3750880,1679601
2022-05-21,2022,20,TN,Tennessee,7048976,4,Southeast,7644,31,286,3754598,1686426
2022-05-28,2022,21,TN,Tennessee,7048976,4,Southeast,10040,41,292,3758315,1693955
2022-06-04,2022,22,TN,Tennessee,7048976,4,Southeast,10462,48,369,3761232,1699847
2022-06-11,2022,23,TN,Tennessee,7048976,4,Southeast,12893,44,436,3764370,1705959
2022-06-18,2022,24,TN,Tennessee,7048976,4,Southeast,13300,54,456,3767184,1711449
2022-06-25,2022,25,TN,Tennessee,7048976,4,Southeast,14294,58,573,3769751,1716457
2022-07-02,2022,26,TN,Tennessee,7048976,4,Southeast,16656,58,612,3771882,1720511
2022-07-09,2022,27,TN,Tennessee,7048976,4,Southeast,15577,78,676,3774254,1724678
2022-07-16,2022,28,TN,Tennessee,7048976,4,Southeast,20340,88,755,3777225,1730879
2022-07-23,2022,29,TN,Tennessee,7048976,4,Southeast,19596,99,796,3780561,1738171
2022-07-30,2022,30,TN,Tennessee,7048976,4,Southeast,19422,100,840,3783829,1744721
2022-08-06,2022,31,TN,Tennessee,7048976,4,Southeast,18250,107,807,3786844,1750235
2022-08-13,2022,32,TN,Tennessee,7048976,4,Southeast,17929,94,790,3789666,1754219
2022-08-20,2022,33,TN,Tennessee,7048976,4,Southeast,19136,99,753,3792311,1757559
2022-08-27,2022,34,TN,Tennessee,7048976,4,Southeast,30391,96,785,3794703,1760325
2022-09-03,2022,35,TN,Tennessee,7048976,4,Southeast,18417,95,776,3796737,1762166
2022-09-10,2022,36,TN,Tennessee,7048976,4,Southeast,12276,100,705,3799597,1765114
2022-09-17,2022,37,TN,Tennessee,7048976,4,Southeast,10139,86,543,3803168,1770041
2022-09-24,2022,38,TN,Tennessee,7048976,4,Southeast,7622,90,447,3806635,1775209
2022-10-01,2022,39,TN,Tennessee,7048976,4,Southeast,6575,68,386,3809995,1780931
2022-10-08,2022,40,TN,Tennessee,7048976,4,Southeast,5531,79,325,3813554,1786888
2022-10-15,2022,41,TN,Tennessee,7048976,4,Southeast,5560,58,303,3817278,1793369
2022-10-22,2022,42,TN,Tennessee,7048976,4,Southeast,5139,59,334,3820497,1799212
2022-10-29,2022,43,TN,Tennessee,7048976,4,Southeast,6625,63,331,3824187,1806771
2022-11-05,2022,44,TN,Tennessee,7048976,4,Southeast,7092,64,349,3827358,1813377
2022-11-12,2022,45,TN,Tennessee,7048976,4,Southeast,7251,64,351,3830280,1819475
2022-11-19,2022,46,TN,Tennessee,7048976,4,Southeast,5816,85,347,3832507,1824020
2022-11-26,2022,47,TN,Tennessee,7048976,4,Southeast,6158,63,372,3833991,1826868
2022-12-03,2022,48,TN,Tennessee,7048976,4,Southeast,7524,73,514,3836051,1830391
2022-12-10,2022,49,TN,Tennessee,7048976,4,Southeast,9312,60,581,3837947,1833920
2022-12-17,2022,50,TN,Tennessee,7048976,4,Southeast,10081,71,620,3839629,1836972
2022-12-24,2022,51,TN,Tennessee,7048976,4,Southeast,10761,63,678,3840885,1839343
2022-12-31,2022,52,TN,Tennessee,7048976,4,Southeast,9119,83,797,3841948,1841323
2023-01-07,2023,1,TN,Tennessee,7126489,4,Southeast,11843,106,779,3843188,1843419
2023-01-14,2023,2,TN,Tennessee,7126489,4,Southeast,10256,108,709,3844333,1845543
2023-01-21,2023,3,TN,Tennessee,7126489,4,Southeast,7844,91,556,3845279,1846999
2023-01-28,2023,4,TN,Tennessee,7126489,4,Southeast,8967,103,481,3846049,1848351
2023-02-04,2023,5,TN,Tennessee,7126489,4,Southeast,9216,98,494,3846724,1849303
2023-02-11,2023,6,TN,Tennessee,7126489,4,Southeast,9636,69,568,3847416,1850299
2023-02-18,2023,7,TN,Tennessee,7126489,4,Southeast,8379,63,496,3848021,1851122
2023-02-25,2023,8,TN,Tennessee,7126489,4,Southeast,6923,60,436,3848583,1851884
2023-03-04,2023,9,TN,Tennessee,7126489,4,Southeast,5540,61,403,3849091,1852590
2023-03-11,2023,10,TN,Tennessee,7126489,4,Southeast,4458,38,313,3849669,1853446
2023-03-18,2023,11,TN,Tennessee,7126489,4,Southeast,3295,43,253,3850204,1854164
2023-03-25,2023,12,TN,Tennessee,7126489,4,Southeast,3821,58,291,3850732,1854840
2023-04-01,2023,13,TN,Tennessee,7126489,4,Southeast,3601,38,237,3851225,1855554
2023-04-08,2023,14,TN,Tennessee,7126489,4,Southeast,3018,48,219,3851642,1856118
2023-04-15,2023,15,TN,Tennessee,7126489,4,Southeast,2780,36,220,3852001,1856632
2023-04-22,2023,16,TN,Tennessee,7126489,4,Southeast,2365,34,189,3852329,1857057
2023-04-29,2023,17,TN,Tennessee,7126489,4,Southeast,1916,30,162,3852605,1857565
2023-05-06,2023,18,TN,Tennessee,7126489,4,Southeast,1892,30,155,3852896,1858084
2023-05-13,2023,19,TN,Tennessee,7126489,4,Southeast,1919,36,156,3852924,1858161
2023-05-20,2023,20,TN,Tennessee,7126489,4,Southeast,NA,15,138,NA,NA
2023-05-27,2023,21,TN,Tennessee,7126489,4,Southeast,NA,19,123,NA,NA
2023-06-03,2023,22,TN,Tennessee,7126489,4,Southeast,NA,13,93,NA,NA
2023-06-10,2023,23,TN,Tennessee,7126489,4,Southeast,NA,19,93,NA,NA
2023-06-17,2023,24,TN,Tennessee,7126489,4,Southeast,NA,11,60,NA,NA
2023-06-24,2023,25,TN,Tennessee,7126489,4,Southeast,NA,17,75,NA,NA
2023-07-01,2023,26,TN,Tennessee,7126489,4,Southeast,NA,NA,75,NA,NA
2023-07-08,2023,27,TN,Tennessee,7126489,4,Southeast,NA,16,85,NA,NA
2023-07-15,2023,28,TN,Tennessee,7126489,4,Southeast,NA,12,94,NA,NA
2023-07-22,2023,29,TN,Tennessee,7126489,4,Southeast,NA,NA,125,NA,NA
2023-07-29,2023,30,TN,Tennessee,7126489,4,Southeast,NA,15,144,NA,NA
2023-08-05,2023,31,TN,Tennessee,7126489,4,Southeast,NA,30,181,NA,NA
2023-08-12,2023,32,TN,Tennessee,7126489,4,Southeast,NA,27,232,NA,NA
2023-08-19,2023,33,TN,Tennessee,7126489,4,Southeast,NA,26,297,NA,NA
2023-08-26,2023,34,TN,Tennessee,7126489,4,Southeast,NA,35,389,NA,NA
2023-09-02,2023,35,TN,Tennessee,7126489,4,Southeast,NA,44,412,NA,NA
2023-09-09,2023,36,TN,Tennessee,7126489,4,Southeast,NA,40,463,NA,NA
2023-09-16,2023,37,TN,Tennessee,7126489,4,Southeast,NA,42,389,NA,NA
2023-09-23,2023,38,TN,Tennessee,7126489,4,Southeast,NA,48,320,NA,NA
2023-09-30,2023,39,TN,Tennessee,7126489,4,Southeast,NA,50,300,NA,NA
2023-10-07,2023,40,TN,Tennessee,7126489,4,Southeast,NA,27,244,NA,NA
2023-10-14,2023,41,TN,Tennessee,7126489,4,Southeast,NA,24,245,NA,NA
2023-10-21,2023,42,TN,Tennessee,7126489,4,Southeast,NA,36,249,NA,NA
2023-10-28,2023,43,TN,Tennessee,7126489,4,Southeast,NA,24,259,NA,NA
2023-11-04,2023,44,TN,Tennessee,7126489,4,Southeast,NA,35,258,NA,NA
2023-11-11,2023,45,TN,Tennessee,7126489,4,Southeast,NA,39,346,NA,NA
2023-11-18,2023,46,TN,Tennessee,7126489,4,Southeast,NA,36,337,NA,NA
2023-11-25,2023,47,TN,Tennessee,7126489,4,Southeast,NA,31,326,NA,NA
2023-12-02,2023,48,TN,Tennessee,7126489,4,Southeast,NA,46,400,NA,NA
2023-12-09,2023,49,TN,Tennessee,7126489,4,Southeast,NA,49,410,NA,NA
2023-12-16,2023,50,TN,Tennessee,7126489,4,Southeast,NA,56,480,NA,NA
2023-12-23,2023,51,TN,Tennessee,7126489,4,Southeast,NA,60,513,NA,NA
2023-12-30,2023,52,TN,Tennessee,7126489,4,Southeast,NA,60,710,NA,NA
2024-01-06,2024,1,TN,Tennessee,7190918,4,Southeast,NA,59,697,NA,NA
2024-01-13,2024,2,TN,Tennessee,7190918,4,Southeast,NA,62,543,NA,NA
2024-01-20,2024,3,TN,Tennessee,7190918,4,Southeast,NA,68,398,NA,NA
2024-01-27,2024,4,TN,Tennessee,7190918,4,Southeast,NA,61,396,NA,NA
2024-02-03,2024,5,TN,Tennessee,7190918,4,Southeast,NA,54,363,NA,NA
2024-02-10,2024,6,TN,Tennessee,7190918,4,Southeast,NA,40,315,NA,NA
2024-02-17,2024,7,TN,Tennessee,7190918,4,Southeast,NA,41,415,NA,NA
2024-02-24,2024,8,TN,Tennessee,7190918,4,Southeast,NA,37,391,NA,NA
2024-03-02,2024,9,TN,Tennessee,7190918,4,Southeast,NA,42,462,NA,NA
2024-03-09,2024,10,TN,Tennessee,7190918,4,Southeast,NA,34,403,NA,NA
2024-03-16,2024,11,TN,Tennessee,7190918,4,Southeast,NA,37,286,NA,NA
2024-03-23,2024,12,TN,Tennessee,7190918,4,Southeast,NA,32,242,NA,NA
2024-03-30,2024,13,TN,Tennessee,7190918,4,Southeast,NA,20,202,NA,NA
2024-04-06,2024,14,TN,Tennessee,7190918,4,Southeast,NA,25,191,NA,NA
2024-04-13,2024,15,TN,Tennessee,7190918,4,Southeast,NA,16,136,NA,NA
2024-04-20,2024,16,TN,Tennessee,7190918,4,Southeast,NA,15,152,NA,NA
2024-04-27,2024,17,TN,Tennessee,7190918,4,Southeast,NA,NA,98,NA,NA
2024-05-04,2024,18,TN,Tennessee,7190918,4,Southeast,NA,11,NA,NA,NA
2024-05-11,2024,19,TN,Tennessee,7190918,4,Southeast,NA,NA,NA,NA,NA
2024-05-18,2024,20,TN,Tennessee,7190918,4,Southeast,NA,10,NA,NA,NA
2024-05-25,2024,21,TN,Tennessee,7190918,4,Southeast,NA,10,NA,NA,NA
2024-06-01,2024,22,TN,Tennessee,7190918,4,Southeast,NA,NA,NA,NA,NA
2024-06-08,2024,23,TN,Tennessee,7190918,4,Southeast,NA,NA,NA,NA,NA
2024-06-15,2024,24,TN,Tennessee,7190918,4,Southeast,NA,NA,NA,NA,NA
2024-06-22,2024,25,TN,Tennessee,7190918,4,Southeast,NA,NA,NA,NA,NA
2024-06-29,2024,26,TN,Tennessee,7190918,4,Southeast,NA,NA,NA,NA,NA
2024-07-06,2024,27,TN,Tennessee,7190918,4,Southeast,NA,10,NA,NA,NA
2024-07-13,2024,28,TN,Tennessee,7190918,4,Southeast,NA,11,NA,NA,NA
2024-07-20,2024,29,TN,Tennessee,7190918,4,Southeast,NA,16,NA,NA,NA
2024-07-27,2024,30,TN,Tennessee,7190918,4,Southeast,NA,21,NA,NA,NA
2024-08-03,2024,31,TN,Tennessee,7190918,4,Southeast,NA,16,NA,NA,NA
2024-08-10,2024,32,TN,Tennessee,7190918,4,Southeast,NA,36,NA,NA,NA
2024-08-17,2024,33,TN,Tennessee,7190918,4,Southeast,NA,25,NA,NA,NA
2024-08-24,2024,34,TN,Tennessee,7190918,4,Southeast,NA,30,NA,NA,NA
2024-08-31,2024,35,TN,Tennessee,7190918,4,Southeast,NA,49,NA,NA,NA
2024-09-07,2024,36,TN,Tennessee,7190918,4,Southeast,NA,41,NA,NA,NA
2024-09-14,2024,37,TN,Tennessee,7190918,4,Southeast,NA,39,NA,NA,NA
2024-09-21,2024,38,TN,Tennessee,7190918,4,Southeast,NA,29,NA,NA,NA
2024-09-28,2024,39,TN,Tennessee,7190918,4,Southeast,NA,29,NA,NA,NA
2024-10-05,2024,40,TN,Tennessee,7190918,4,Southeast,NA,22,NA,NA,NA
2024-10-12,2024,41,TN,Tennessee,7190918,4,Southeast,NA,19,NA,NA,NA
2024-10-19,2024,42,TN,Tennessee,7190918,4,Southeast,NA,24,NA,NA,NA
2024-10-26,2024,43,TN,Tennessee,7190918,4,Southeast,NA,13,NA,NA,NA
2024-11-02,2024,44,TN,Tennessee,7190918,4,Southeast,NA,20,NA,NA,NA
2024-11-09,2024,45,TN,Tennessee,7190918,4,Southeast,NA,16,NA,NA,NA
2024-11-16,2024,46,TN,Tennessee,7190918,4,Southeast,NA,NA,NA,NA,NA
2024-11-23,2024,47,TN,Tennessee,7190918,4,Southeast,NA,NA,NA,NA,NA
2024-11-30,2024,48,TN,Tennessee,7190918,4,Southeast,NA,NA,NA,NA,NA
2020-01-25,2020,4,TX,Texas,29217653,6,South Central,0,0,NA,NA,NA
2020-02-01,2020,5,TX,Texas,29217653,6,South Central,0,0,NA,NA,NA
2020-02-08,2020,6,TX,Texas,29217653,6,South Central,0,0,NA,NA,NA
2020-02-15,2020,7,TX,Texas,29217653,6,South Central,0,0,NA,NA,NA
2020-02-22,2020,8,TX,Texas,29217653,6,South Central,0,0,NA,NA,NA
2020-02-29,2020,9,TX,Texas,29217653,6,South Central,0,NA,NA,NA,NA
2020-03-07,2020,10,TX,Texas,29217653,6,South Central,0,NA,NA,NA,NA
2020-03-14,2020,11,TX,Texas,29217653,6,South Central,21,0,NA,NA,NA
2020-03-21,2020,12,TX,Texas,29217653,6,South Central,156,10,NA,NA,NA
2020-03-28,2020,13,TX,Texas,29217653,6,South Central,925,44,NA,NA,NA
2020-04-04,2020,14,TX,Texas,29217653,6,South Central,2421,132,NA,NA,NA
2020-04-11,2020,15,TX,Texas,29217653,6,South Central,4003,205,NA,NA,NA
2020-04-18,2020,16,TX,Texas,29217653,6,South Central,4321,238,NA,NA,NA
2020-04-25,2020,17,TX,Texas,29217653,6,South Central,4237,245,NA,NA,NA
2020-05-02,2020,18,TX,Texas,29217653,6,South Central,6041,238,NA,NA,NA
2020-05-09,2020,19,TX,Texas,29217653,6,South Central,6611,228,NA,NA,NA
2020-05-16,2020,20,TX,Texas,29217653,6,South Central,7609,253,NA,NA,NA
2020-05-23,2020,21,TX,Texas,29217653,6,South Central,7590,171,NA,NA,NA
2020-05-30,2020,22,TX,Texas,29217653,6,South Central,5366,217,NA,NA,NA
2020-06-06,2020,23,TX,Texas,29217653,6,South Central,7845,183,NA,NA,NA
2020-06-13,2020,24,TX,Texas,29217653,6,South Central,21117,226,NA,NA,NA
2020-06-20,2020,25,TX,Texas,29217653,6,South Central,18944,307,NA,NA,NA
2020-06-27,2020,26,TX,Texas,29217653,6,South Central,29179,443,NA,NA,NA
2020-07-04,2020,27,TX,Texas,29217653,6,South Central,46674,816,NA,NA,NA
2020-07-11,2020,28,TX,Texas,29217653,6,South Central,50227,1276,NA,NA,NA
2020-07-18,2020,29,TX,Texas,29217653,6,South Central,63779,1759,NA,NA,NA
2020-07-25,2020,30,TX,Texas,29217653,6,South Central,59348,1895,NA,NA,NA
2020-08-01,2020,31,TX,Texas,29217653,6,South Central,55386,1731,NA,NA,NA
2020-08-08,2020,32,TX,Texas,29217653,6,South Central,58536,1497,5179,NA,NA
2020-08-15,2020,33,TX,Texas,29217653,6,South Central,78709,1377,4396,NA,NA
2020-08-22,2020,34,TX,Texas,29217653,6,South Central,59198,1004,3817,NA,NA
2020-08-29,2020,35,TX,Texas,29217653,6,South Central,32903,853,3427,NA,NA
2020-09-05,2020,36,TX,Texas,29217653,6,South Central,31176,705,3222,NA,NA
2020-09-12,2020,37,TX,Texas,29217653,6,South Central,23266,578,2832,NA,NA
2020-09-19,2020,38,TX,Texas,29217653,6,South Central,36350,522,2899,NA,NA
2020-09-26,2020,39,TX,Texas,29217653,6,South Central,35316,513,2905,NA,NA
2020-10-03,2020,40,TX,Texas,29217653,6,South Central,27697,437,3124,NA,NA
2020-10-10,2020,41,TX,Texas,29217653,6,South Central,24971,500,3620,NA,NA
2020-10-17,2020,42,TX,Texas,29217653,6,South Central,24682,564,4687,NA,NA
