state,week,observed_deaths,covid_deaths,expected,excess_deaths,covid_excess_ratio
MN,2023-05-28,11,11,14.553191489361705,-3.553191489361705,NA
MN,2023-06-04,10,10,14.553191489361705,-4.553191489361705,NA
MN,2023-06-11,14,14,14.553191489361705,-0.5531914893617049,NA
MN,2023-06-18,0,0,14.553191489361705,-14.553191489361705,NA
MN,2023-06-25,0,0,14.553191489361705,-14.553191489361705,NA
MN,2023-07-02,0,0,14.553191489361705,-14.553191489361705,NA
MN,2023-07-09,0,0,14.553191489361705,-14.553191489361705,NA
MN,2023-07-16,12,12,14.553191489361705,-2.553191489361705,NA
MN,2023-07-23,0,0,14.553191489361705,-14.553191489361705,NA
MN,2023-07-30,0,0,14.553191489361705,-14.553191489361705,NA
MN,2023-08-06,0,0,14.553191489361705,-14.553191489361705,NA
MN,2023-08-13,0,0,14.553191489361705,-14.553191489361705,NA
MN,2023-08-20,13,13,14.553191489361705,-1.553191489361705,NA
MN,2023-08-27,11,11,14.553191489361705,-3.553191489361705,NA
MN,2023-09-03,14,14,14.553191489361705,-0.5531914893617049,NA
MN,2023-09-10,21,21,14.553191489361705,6.446808510638295,3.257425742574259
MN,2023-09-17,25,25,14.553191489361705,10.446808510638295,2.3930753564154794
MN,2023-09-24,20,20,14.553191489361705,5.446808510638295,3.6718750000000018
MN,2023-10-01,30,30,14.553191489361705,15.446808510638295,1.942148760330579
MN,2023-10-08,28,28,14.553191489361705,13.446808510638295,2.0822784810126587
MN,2023-10-15,36,36,14.553191489361705,21.446808510638295,1.6785714285714288
MN,2023-10-22,26,26,14.553191489361705,11.446808510638295,2.2713754646840156
MN,2023-10-29,35,35,14.553191489361705,20.446808510638295,1.7117585848074923
MN,2023-11-05,31,31,14.553191489361705,16.446808510638295,1.884864165588616
MN,2023-11-12,32,32,14.553191489361705,17.446808510638295,1.834146341463415
MN,2023-11-19,39,39,14.553191489361705,24.446808510638295,1.5953002610966058
MN,2023-11-26,49,49,14.553191489361705,34.44680851063829,1.4224830142063005
MN,2023-12-03,44,44,14.553191489361705,29.446808510638295,1.494219653179191
MN,2023-12-10,49,49,14.553191489361705,34.44680851063829,1.4224830142063005
MN,2023-12-17,44,44,14.553191489361705,29.446808510638295,1.494219653179191
MN,2023-12-24,49,49,14.553191489361705,34.44680851063829,1.4224830142063005
MN,2023-12-31,53,53,14.553191489361705,38.44680851063829,1.3785279468732707
MN,2024-01-07,58,58,14.553191489361705,43.44680851063829,1.3349657198824683
MN,2024-01-14,38,38,14.553191489361705,23.446808510638295,1.620689655172414
MN,2024-01-21,33,33,14.553191489361705,18.446808510638295,1.7889273356401387
MN,2024-01-28,33,33,14.553191489361705,18.446808510638295,1.7889273356401387
MN,2024-02-04,35,35,14.553191489361705,20.446808510638295,1.7117585848074923
MN,2024-02-11,21,21,14.553191489361705,6.446808510638295,3.257425742574259
MN,2024-02-18,25,25,14.553191489361705,10.446808510638295,2.3930753564154794
MN,2024-02-25,21,21,14.553191489361705,6.446808510638295,3.257425742574259
MN,2024-03-03,17,17,14.553191489361705,2.446808510638295,6.94782608695653
MN,2024-03-10,16,16,14.553191489361705,1.446808510638295,11.058823529411786
MN,2024-03-17,15,15,14.553191489361705,0.4468085106382951,33.57142857142878
MN,2024-03-24,14,14,14.553191489361705,-0.5531914893617049,NA
MN,2024-03-31,13,13,14.553191489361705,-1.553191489361705,NA
MN,2024-04-07,14,14,14.553191489361705,-0.5531914893617049,NA
MN,2024-04-14,11,11,14.553191489361705,-3.553191489361705,NA
MN,2024-04-21,11,11,14.553191489361705,-3.553191489361705,NA
MN,2024-04-28,0,0,14.553191489361705,-14.553191489361705,NA
MN,2024-05-05,0,0,14.553191489361705,-14.553191489361705,NA
MN,2024-05-12,10,10,14.553191489361705,-4.553191489361705,NA
MN,2024-05-19,0,0,14.553191489361705,-14.553191489361705,NA
MN,2024-05-26,0,0,14.553191489361705,-14.553191489361705,NA
MN,2024-06-02,0,0,14.553191489361705,-14.553191489361705,NA
MN,2024-06-09,0,0,14.553191489361705,-14.553191489361705,NA
MN,2024-06-16,0,0,14.553191489361705,-14.553191489361705,NA
MN,2024-06-23,0,0,14.553191489361705,-14.553191489361705,NA
MN,2024-06-30,0,0,14.553191489361705,-14.553191489361705,NA
MN,2024-07-07,0,0,14.553191489361705,-14.553191489361705,NA
MN,2024-07-14,0,0,14.553191489361705,-14.553191489361705,NA
MN,2024-07-21,11,11,14.553191489361705,-3.553191489361705,NA
MN,2024-07-28,19,19,14.553191489361705,4.446808510638295,4.272727272727275
MN,2024-08-04,10,10,14.553191489361705,-4.553191489361705,NA
MN,2024-08-11,25,25,14.553191489361705,10.446808510638295,2.3930753564154794
MN,2024-08-18,21,21,14.553191489361705,6.446808510638295,3.257425742574259
MN,2024-08-25,21,21,14.553191489361705,6.446808510638295,3.257425742574259
MN,2024-09-01,14,14,14.553191489361705,-0.5531914893617049,NA
MN,2024-09-08,21,21,14.553191489361705,6.446808510638295,3.257425742574259
MN,2024-09-15,25,25,14.553191489361705,10.446808510638295,2.3930753564154794
MN,2024-09-22,26,26,14.553191489361705,11.446808510638295,2.2713754646840156
MN,2024-09-29,14,14,14.553191489361705,-0.5531914893617049,NA
MN,2024-10-06,15,15,14.553191489361705,0.4468085106382951,33.57142857142878
MN,2024-10-13,19,19,14.553191489361705,4.446808510638295,4.272727272727275
MN,2024-10-20,19,19,14.553191489361705,4.446808510638295,4.272727272727275
MN,2024-10-27,15,15,14.553191489361705,0.4468085106382951,33.57142857142878
MN,2024-11-03,10,10,14.553191489361705,-4.553191489361705,NA
MN,2024-11-10,14,14,14.553191489361705,-0.5531914893617049,NA
MN,2024-11-17,0,0,14.553191489361705,-14.553191489361705,NA
MN,2024-11-24,0,0,14.553191489361705,-14.553191489361705,NA
MO,2020-01-19,0,0,13.404255319148936,-13.404255319148936,NA
MO,2020-01-26,0,0,13.404255319148936,-13.404255319148936,NA
MO,2020-02-02,0,0,13.404255319148936,-13.404255319148936,NA
MO,2020-02-09,0,0,13.404255319148936,-13.404255319148936,NA
MO,2020-02-16,0,0,13.404255319148936,-13.404255319148936,NA
MO,2020-02-23,0,0,13.404255319148936,-13.404255319148936,NA
MO,2020-03-01,0,0,13.404255319148936,-13.404255319148936,NA
MO,2020-03-08,0,0,13.404255319148936,-13.404255319148936,NA
MO,2020-03-15,0,0,13.404255319148936,-13.404255319148936,NA
MO,2020-03-22,18,18,13.404255319148936,4.595744680851064,3.9166666666666665
MO,2020-03-29,57,57,13.404255319148936,43.59574468085106,1.307467057101025
MO,2020-04-05,99,99,13.404255319148936,85.59574468085107,1.1565995525727069
MO,2020-04-12,94,94,13.404255319148936,80.59574468085107,1.1663146779303062
MO,2020-04-19,134,134,13.404255319148936,120.59574468085107,1.1111503175723358
MO,2020-04-26,123,123,13.404255319148936,109.59574468085107,1.122306348281887
MO,2020-05-03,126,126,13.404255319148936,112.59574468085107,1.119047619047619
MO,2020-05-10,93,93,13.404255319148936,79.59574468085107,1.1684041700080192
MO,2020-05-17,80,80,13.404255319148936,66.59574468085107,1.2012779552715653
MO,2020-05-24,59,59,13.404255319148936,45.59574468085106,1.2939804013065797
MO,2020-05-31,55,55,13.404255319148936,41.59574468085106,1.3222506393861893
MO,2020-06-07,46,46,13.404255319148936,32.59574468085106,1.4112271540469974
MO,2020-06-14,45,45,13.404255319148936,31.595744680851062,1.4242424242424243
MO,2020-06-21,43,43,13.404255319148936,29.595744680851062,1.4529115744069017
MO,2020-06-28,42,42,13.404255319148936,28.595744680851062,1.46875
MO,2020-07-05,43,43,13.404255319148936,29.595744680851062,1.4529115744069017
MO,2020-07-12,49,49,13.404255319148936,35.59574468085106,1.3765690376569037
MO,2020-07-19,89,89,13.404255319148936,75.59574468085107,1.1773149451168026
MO,2020-07-26,79,79,13.404255319148936,65.59574468085107,1.204346415828738
MO,2020-08-02,99,99,13.404255319148936,85.59574468085107,1.1565995525727069
MO,2020-08-09,108,108,13.404255319148936,94.59574468085107,1.1417004048582995
MO,2020-08-16,102,102,13.404255319148936,88.59574468085107,1.1512968299711814
MO,2020-08-23,129,129,13.404255319148936,115.59574468085107,1.115958034235229
MO,2020-08-30,113,113,13.404255319148936,99.59574468085107,1.1345866267891476
MO,2020-09-06,155,155,13.404255319148936,141.59574468085106,1.0946656649135988
MO,2020-09-13,135,135,13.404255319148936,121.59574468085107,1.110236220472441
MO,2020-09-20,184,184,13.404255319148936,170.59574468085106,1.078573210276877
MO,2020-09-27,242,242,13.404255319148936,228.59574468085106,1.0586373790022339
MO,2020-10-04,231,231,13.404255319148936,217.59574468085106,1.0616016427104724
MO,2020-10-11,215,215,13.404255319148936,201.59574468085106,1.066490765171504
MO,2020-10-18,257,257,13.404255319148936,243.59574468085106,1.0550266398812125
MO,2020-10-25,308,308,13.404255319148936,294.59574468085106,1.045500505561173
MO,2020-11-01,379,379,13.404255319148936,365.59574468085106,1.0366641447942735
MO,2020-11-08,453,453,13.404255319148936,439.59574468085106,1.0304922317409613
MO,2020-11-15,495,495,13.404255319148936,481.59574468085106,1.0278330019880715
MO,2020-11-22,590,590,13.404255319148936,576.5957446808511,1.0232472324723247
MO,2020-11-29,572,572,13.404255319148936,558.5957446808511,1.0239963434143369
MO,2020-12-06,583,583,13.404255319148936,569.5957446808511,1.0235329274214635
MO,2020-12-13,513,513,13.404255319148936,499.59574468085106,1.0268302031429666
MO,2020-12-20,492,492,13.404255319148936,478.59574468085106,1.028007468658309
MO,2020-12-27,464,464,13.404255319148936,450.59574468085106,1.0297478515440552
MO,2021-01-03,453,453,13.404255319148936,439.59574468085106,1.0304922317409613
MO,2021-01-10,434,434,13.404255319148936,420.59574468085106,1.0318696883852692
MO,2021-01-17,387,387,13.404255319148936,373.59574468085106,1.0358790363915942
MO,2021-01-24,304,304,13.404255319148936,290.59574468085106,1.046126812124762
MO,2021-01-31,211,211,13.404255319148936,197.59574468085106,1.0678367610638528
MO,2021-02-07,186,186,13.404255319148936,172.59574468085106,1.077662721893491
MO,2021-02-14,141,141,13.404255319148936,127.59574468085107,1.1050525262631314
MO,2021-02-21,109,109,13.404255319148936,95.59574468085107,1.1402181170709993
MO,2021-02-28,90,90,13.404255319148936,76.59574468085107,1.1749999999999998
MO,2021-03-07,72,72,13.404255319148936,58.59574468085106,1.2287581699346406
MO,2021-03-14,62,62,13.404255319148936,48.59574468085106,1.275831873905429
MO,2021-03-21,77,77,13.404255319148936,63.59574468085106,1.2107728337236534
MO,2021-03-28,62,62,13.404255319148936,48.59574468085106,1.275831873905429
MO,2021-04-04,48,48,13.404255319148936,34.59574468085106,1.3874538745387455
MO,2021-04-11,48,48,13.404255319148936,34.59574468085106,1.3874538745387455
MO,2021-04-18,51,51,13.404255319148936,37.59574468085106,1.3565365025466893
MO,2021-04-25,64,64,13.404255319148936,50.59574468085106,1.2649285113540791
MO,2021-05-02,47,47,13.404255319148936,33.59574468085106,1.3989867004433185
MO,2021-05-09,54,54,13.404255319148936,40.59574468085106,1.330188679245283
MO,2021-05-16,45,45,13.404255319148936,31.595744680851062,1.4242424242424243
MO,2021-05-23,33,33,13.404255319148936,19.595744680851062,1.6840390879478828
MO,2021-05-30,42,42,13.404255319148936,28.595744680851062,1.46875
MO,2021-06-06,64,64,13.404255319148936,50.59574468085106,1.2649285113540791
MO,2021-06-13,57,57,13.404255319148936,43.59574468085106,1.307467057101025
MO,2021-06-20,88,88,13.404255319148936,74.59574468085107,1.17969195664575
MO,2021-06-27,85,85,13.404255319148936,71.59574468085107,1.187221396731055
MO,2021-07-04,106,106,13.404255319148936,92.59574468085107,1.1447610294117647
MO,2021-07-11,170,170,13.404255319148936,156.59574468085106,1.0855978260869565
MO,2021-07-18,202,202,13.404255319148936,188.59574468085106,1.0710740072202167
MO,2021-07-25,227,227,13.404255319148936,213.59574468085106,1.062755254507421
MO,2021-08-01,317,317,13.404255319148936,303.59574468085106,1.0441516574392038
MO,2021-08-08,318,318,13.404255319148936,304.59574468085106,1.0440067057837386
MO,2021-08-15,313,313,13.404255319148936,299.59574468085106,1.0447411405439955
MO,2021-08-22,338,338,13.404255319148936,324.59574468085106,1.0412952281069743
MO,2021-08-29,290,290,13.404255319148936,276.59574468085106,1.0484615384615386
MO,2021-09-05,240,240,13.404255319148936,226.59574468085106,1.059154929577465
MO,2021-09-12,261,261,13.404255319148936,247.59574468085106,1.054137664346481
MO,2021-09-19,227,227,13.404255319148936,213.59574468085106,1.062755254507421
MO,2021-09-26,216,216,13.404255319148936,202.59574468085106,1.0661625708884688
MO,2021-10-03,178,178,13.404255319148936,164.59574468085106,1.0814374353671148
MO,2021-10-10,162,162,13.404255319148936,148.59574468085106,1.0902061855670104
MO,2021-10-17,130,130,13.404255319148936,116.59574468085107,1.114963503649635
MO,2021-10-24,128,128,13.404255319148936,114.59574468085107,1.116969922020052
MO,2021-10-31,118,118,13.404255319148936,104.59574468085107,1.128152969894223
MO,2021-11-07,102,102,13.404255319148936,88.59574468085107,1.1512968299711814
MO,2021-11-14,117,117,13.404255319148936,103.59574468085107,1.1293900184842882
MO,2021-11-21,143,143,13.404255319148936,129.59574468085106,1.1034312920702676
MO,2021-11-28,164,164,13.404255319148936,150.59574468085106,1.0890081944051992
MO,2021-12-05,224,224,13.404255319148936,210.59574468085106,1.0636492220650637
MO,2021-12-12,263,263,13.404255319148936,249.59574468085106,1.0537038615633791
MO,2021-12-19,284,284,13.404255319148936,270.59574468085106,1.04953609058028
MO,2021-12-26,300,300,13.404255319148936,286.59574468085106,1.046770601336303
MO,2022-01-02,405,405,13.404255319148936,391.59574468085106,1.0342298288508558
MO,2022-01-09,480,480,13.404255319148936,466.59574468085106,1.0287277701778386
MO,2022-01-16,523,523,13.404255319148936,509.59574468085106,1.0263037033944302
MO,2022-01-23,471,471,13.404255319148936,457.59574468085106,1.0292927883944762
MO,2022-01-30,434,434,13.404255319148936,420.59574468085106,1.0318696883852692
MO,2022-02-06,369,369,13.404255319148936,355.59574468085106,1.0376952073236403
MO,2022-02-13,279,279,13.404255319148936,265.59574468085106,1.0504686373467917
MO,2022-02-20,159,159,13.404255319148936,145.59574468085106,1.0920648838228848
MO,2022-02-27,123,123,13.404255319148936,109.59574468085107,1.122306348281887
MO,2022-03-06,97,97,13.404255319148936,83.59574468085107,1.160346144057012
MO,2022-03-13,64,64,13.404255319148936,50.59574468085106,1.2649285113540791
MO,2022-03-20,60,60,13.404255319148936,46.59574468085106,1.2876712328767124
MO,2022-03-27,39,39,13.404255319148936,25.595744680851062,1.5236907730673317
MO,2022-04-03,40,40,13.404255319148936,26.595744680851062,1.504
MO,2022-04-10,26,26,13.404255319148936,12.595744680851064,2.064189189189189
MO,2022-04-17,28,28,13.404255319148936,14.595744680851064,1.9183673469387754
MO,2022-04-24,19,19,13.404255319148936,5.595744680851064,3.3954372623574143
MO,2022-05-01,26,26,13.404255319148936,12.595744680851064,2.064189189189189
MO,2022-05-08,24,24,13.404255319148936,10.595744680851064,2.265060240963855
MO,2022-05-15,22,22,13.404255319148936,8.595744680851064,2.5594059405940595
MO,2022-05-22,26,26,13.404255319148936,12.595744680851064,2.064189189189189
MO,2022-05-29,29,29,13.404255319148936,15.595744680851064,1.859481582537517
MO,2022-06-05,28,28,13.404255319148936,14.595744680851064,1.9183673469387754
MO,2022-06-12,24,24,13.404255319148936,10.595744680851064,2.265060240963855
MO,2022-06-19,42,42,13.404255319148936,28.595744680851062,1.46875
MO,2022-06-26,47,47,13.404255319148936,33.59574468085106,1.3989867004433185
MO,2022-07-03,38,38,13.404255319148936,24.595744680851062,1.5449826989619377
MO,2022-07-10,57,57,13.404255319148936,43.59574468085106,1.307467057101025
MO,2022-07-17,79,79,13.404255319148936,65.59574468085107,1.204346415828738
MO,2022-07-24,82,82,13.404255319148936,68.59574468085107,1.195409429280397
MO,2022-07-31,75,75,13.404255319148936,61.59574468085106,1.217616580310881
MO,2022-08-07,69,69,13.404255319148936,55.59574468085106,1.2411021814006888
MO,2022-08-14,68,68,13.404255319148936,54.59574468085106,1.24551831644583
MO,2022-08-21,67,67,13.404255319148936,53.59574468085106,1.2500992457324336
MO,2022-08-28,53,53,13.404255319148936,39.59574468085106,1.338527673293928
MO,2022-09-04,52,52,13.404255319148936,38.59574468085106,1.3472987872105844
MO,2022-09-11,51,51,13.404255319148936,37.59574468085106,1.3565365025466893
MO,2022-09-18,64,64,13.404255319148936,50.59574468085106,1.2649285113540791
MO,2022-09-25,56,56,13.404255319148936,42.59574468085106,1.3146853146853148
MO,2022-10-02,36,36,13.404255319148936,22.595744680851062,1.593220338983051
MO,2022-10-09,41,41,13.404255319148936,27.595744680851062,1.4857363145720894
MO,2022-10-16,56,56,13.404255319148936,42.59574468085106,1.3146853146853148
MO,2022-10-23,36,36,13.404255319148936,22.595744680851062,1.593220338983051
MO,2022-10-30,54,54,13.404255319148936,40.59574468085106,1.330188679245283
MO,2022-11-06,39,39,13.404255319148936,25.595744680851062,1.5236907730673317
MO,2022-11-13,49,49,13.404255319148936,35.59574468085106,1.3765690376569037
MO,2022-11-20,46,46,13.404255319148936,32.59574468085106,1.4112271540469974
MO,2022-11-27,46,46,13.404255319148936,32.59574468085106,1.4112271540469974
MO,2022-12-04,65,65,13.404255319148936,51.59574468085106,1.2597938144329897
MO,2022-12-11,83,83,13.404255319148936,69.59574468085107,1.192601650871293
MO,2022-12-18,62,62,13.404255319148936,48.59574468085106,1.275831873905429
MO,2022-12-25,83,83,13.404255319148936,69.59574468085107,1.192601650871293
MO,2023-01-01,71,71,13.404255319148936,57.59574468085106,1.2327299593646104
MO,2023-01-08,51,51,13.404255319148936,37.59574468085106,1.3565365025466893
MO,2023-01-15,54,54,13.404255319148936,40.59574468085106,1.330188679245283
MO,2023-01-22,50,50,13.404255319148936,36.59574468085106,1.3662790697674418
MO,2023-01-29,45,45,13.404255319148936,31.595744680851062,1.4242424242424243
MO,2023-02-05,55,55,13.404255319148936,41.59574468085106,1.3222506393861893
MO,2023-02-12,31,31,13.404255319148936,17.595744680851062,1.761789600967352
MO,2023-02-19,43,43,13.404255319148936,29.595744680851062,1.4529115744069017
MO,2023-02-26,34,34,13.404255319148936,20.595744680851062,1.6508264462809918
MO,2023-03-05,40,40,13.404255319148936,26.595744680851062,1.504
MO,2023-03-12,36,36,13.404255319148936,22.595744680851062,1.593220338983051
MO,2023-03-19,43,43,13.404255319148936,29.595744680851062,1.4529115744069017
MO,2023-03-26,28,28,13.404255319148936,14.595744680851064,1.9183673469387754
MO,2023-04-02,39,39,13.404255319148936,25.595744680851062,1.5236907730673317
MO,2023-04-09,29,29,13.404255319148936,15.595744680851064,1.859481582537517
MO,2023-04-16,24,24,13.404255319148936,10.595744680851064,2.265060240963855
MO,2023-04-23,17,17,13.404255319148936,3.5957446808510642,4.727810650887573
MO,2023-04-30,17,17,13.404255319148936,3.5957446808510642,4.727810650887573
MO,2023-05-07,18,18,13.404255319148936,4.595744680851064,3.9166666666666665
MO,2023-05-14,21,21,13.404255319148936,7.595744680851064,2.764705882352941
MO,2023-05-21,16,16,13.404255319148936,2.5957446808510642,6.163934426229507
MO,2023-05-28,0,0,13.404255319148936,-13.404255319148936,NA
MO,2023-06-04,0,0,13.404255319148936,-13.404255319148936,NA
MO,2023-06-11,12,12,13.404255319148936,-1.4042553191489358,NA
MO,2023-06-18,0,0,13.404255319148936,-13.404255319148936,NA
MO,2023-06-25,11,11,13.404255319148936,-2.4042553191489358,NA
MO,2023-07-02,0,0,13.404255319148936,-13.404255319148936,NA
MO,2023-07-09,0,0,13.404255319148936,-13.404255319148936,NA
MO,2023-07-16,12,12,13.404255319148936,-1.4042553191489358,NA
MO,2023-07-23,0,0,13.404255319148936,-13.404255319148936,NA
MO,2023-07-30,0,0,13.404255319148936,-13.404255319148936,NA
MO,2023-08-06,0,0,13.404255319148936,-13.404255319148936,NA
MO,2023-08-13,0,0,13.404255319148936,-13.404255319148936,NA
MO,2023-08-20,23,23,13.404255319148936,9.595744680851064,2.3968957871396896
MO,2023-08-27,15,15,13.404255319148936,1.5957446808510642,9.399999999999997
MO,2023-09-03,20,20,13.404255319148936,6.595744680851064,3.032258064516129
MO,2023-09-10,24,24,13.404255319148936,10.595744680851064,2.265060240963855
MO,2023-09-17,23,23,13.404255319148936,9.595744680851064,2.3968957871396896
MO,2023-09-24,37,37,13.404255319148936,23.595744680851062,1.5680793507664563
MO,2023-10-01,30,30,13.404255319148936,16.595744680851062,1.807692307692308
MO,2023-10-08,26,26,13.404255319148936,12.595744680851064,2.064189189189189
MO,2023-10-15,34,34,13.404255319148936,20.595744680851062,1.6508264462809918
MO,2023-10-22,30,30,13.404255319148936,16.595744680851062,1.807692307692308
MO,2023-10-29,30,30,13.404255319148936,16.595744680851062,1.807692307692308
MO,2023-11-05,36,36,13.404255319148936,22.595744680851062,1.593220338983051
MO,2023-11-12,43,43,13.404255319148936,29.595744680851062,1.4529115744069017
MO,2023-11-19,30,30,13.404255319148936,16.595744680851062,1.807692307692308
MO,2023-11-26,50,50,13.404255319148936,36.59574468085106,1.3662790697674418
MO,2023-12-03,57,57,13.404255319148936,43.59574468085106,1.307467057101025
MO,2023-12-10,51,51,13.404255319148936,37.59574468085106,1.3565365025466893
MO,2023-12-17,50,50,13.404255319148936,36.59574468085106,1.3662790697674418
MO,2023-12-24,63,63,13.404255319148936,49.59574468085106,1.2702702702702704
MO,2023-12-31,59,59,13.404255319148936,45.59574468085106,1.2939804013065797
MO,2024-01-07,42,42,13.404255319148936,28.595744680851062,1.46875
MO,2024-01-14,52,52,13.404255319148936,38.59574468085106,1.3472987872105844
MO,2024-01-21,39,39,13.404255319148936,25.595744680851062,1.5236907730673317
MO,2024-01-28,20,20,13.404255319148936,6.595744680851064,3.032258064516129
MO,2024-02-04,27,27,13.404255319148936,13.595744680851064,1.9859154929577465
MO,2024-02-11,23,23,13.404255319148936,9.595744680851064,2.3968957871396896
MO,2024-02-18,22,22,13.404255319148936,8.595744680851064,2.5594059405940595
MO,2024-02-25,25,25,13.404255319148936,11.595744680851064,2.1559633027522933
MO,2024-03-03,13,13,13.404255319148936,-0.40425531914893575,NA
MO,2024-03-10,14,14,13.404255319148936,0.5957446808510642,23.499999999999982
MO,2024-03-17,16,16,13.404255319148936,2.5957446808510642,6.163934426229507
MO,2024-03-24,14,14,13.404255319148936,0.5957446808510642,23.499999999999982
MO,2024-03-31,0,0,13.404255319148936,-13.404255319148936,NA
MO,2024-04-07,0,0,13.404255319148936,-13.404255319148936,NA
MO,2024-04-14,0,0,13.404255319148936,-13.404255319148936,NA
MO,2024-04-21,0,0,13.404255319148936,-13.404255319148936,NA
MO,2024-04-28,0,0,13.404255319148936,-13.404255319148936,NA
MO,2024-05-05,0,0,13.404255319148936,-13.404255319148936,NA
MO,2024-05-12,0,0,13.404255319148936,-13.404255319148936,NA
MO,2024-05-19,0,0,13.404255319148936,-13.404255319148936,NA
MO,2024-05-26,0,0,13.404255319148936,-13.404255319148936,NA
MO,2024-06-02,0,0,13.404255319148936,-13.404255319148936,NA
MO,2024-06-09,0,0,13.404255319148936,-13.404255319148936,NA
MO,2024-06-16,0,0,13.404255319148936,-13.404255319148936,NA
MO,2024-06-23,0,0,13.404255319148936,-13.404255319148936,NA
MO,2024-06-30,0,0,13.404255319148936,-13.404255319148936,NA
MO,2024-07-07,0,0,13.404255319148936,-13.404255319148936,NA
MO,2024-07-14,10,10,13.404255319148936,-3.4042553191489358,NA
MO,2024-07-21,0,0,13.404255319148936,-13.404255319148936,NA
MO,2024-07-28,19,19,13.404255319148936,5.595744680851064,3.3954372623574143
MO,2024-08-04,21,21,13.404255319148936,7.595744680851064,2.764705882352941
MO,2024-08-11,23,23,13.404255319148936,9.595744680851064,2.3968957871396896
MO,2024-08-18,21,21,13.404255319148936,7.595744680851064,2.764705882352941
MO,2024-08-25,29,29,13.404255319148936,15.595744680851064,1.859481582537517
MO,2024-09-01,24,24,13.404255319148936,10.595744680851064,2.265060240963855
MO,2024-09-08,41,41,13.404255319148936,27.595744680851062,1.4857363145720894
MO,2024-09-15,28,28,13.404255319148936,14.595744680851064,1.9183673469387754
MO,2024-09-22,19,19,13.404255319148936,5.595744680851064,3.3954372623574143
MO,2024-09-29,22,22,13.404255319148936,8.595744680851064,2.5594059405940595
MO,2024-10-06,22,22,13.404255319148936,8.595744680851064,2.5594059405940595
MO,2024-10-13,21,21,13.404255319148936,7.595744680851064,2.764705882352941
MO,2024-10-20,0,0,13.404255319148936,-13.404255319148936,NA
MO,2024-10-27,12,12,13.404255319148936,-1.4042553191489358,NA
MO,2024-11-03,0,0,13.404255319148936,-13.404255319148936,NA
MO,2024-11-10,11,11,13.404255319148936,-2.4042553191489358,NA
MO,2024-11-17,0,0,13.404255319148936,-13.404255319148936,NA
MO,2024-11-24,0,0,13.404255319148936,-13.404255319148936,NA
MS,2020-01-19,0,0,12.063829787234043,-12.063829787234043,NA
MS,2020-01-26,0,0,12.063829787234043,-12.063829787234043,NA
MS,2020-02-02,0,0,12.063829787234043,-12.063829787234043,NA
MS,2020-02-09,0,0,12.063829787234043,-12.063829787234043,NA
MS,2020-02-16,0,0,12.063829787234043,-12.063829787234043,NA
MS,2020-02-23,0,0,12.063829787234043,-12.063829787234043,NA
MS,2020-03-01,0,0,12.063829787234043,-12.063829787234043,NA
MS,2020-03-08,0,0,12.063829787234043,-12.063829787234043,NA
MS,2020-03-15,0,0,12.063829787234043,-12.063829787234043,NA
MS,2020-03-22,15,15,12.063829787234043,2.9361702127659566,5.108695652173915
MS,2020-03-29,55,55,12.063829787234043,42.93617021276596,1.2809712586719524
MS,2020-04-05,67,67,12.063829787234043,54.93617021276596,1.2195972114639815
MS,2020-04-12,68,68,12.063829787234043,55.93617021276596,1.215671357930772
MS,2020-04-19,68,68,12.063829787234043,55.93617021276596,1.215671357930772
MS,2020-04-26,100,100,12.063829787234043,87.93617021276596,1.1371884829421728
MS,2020-05-03,88,88,12.063829787234043,75.93617021276596,1.1588680302605772
MS,2020-05-10,108,108,12.063829787234043,95.93617021276596,1.125748502994012
MS,2020-05-17,102,102,12.063829787234043,89.93617021276596,1.134137686302342
MS,2020-05-24,108,108,12.063829787234043,95.93617021276596,1.125748502994012
MS,2020-05-31,90,90,12.063829787234043,77.93617021276596,1.1547911547911547
MS,2020-06-07,70,70,12.063829787234043,57.93617021276596,1.2082262210796915
MS,2020-06-14,76,76,12.063829787234043,63.93617021276596,1.1886855241264558
MS,2020-06-21,70,70,12.063829787234043,57.93617021276596,1.2082262210796915
MS,2020-06-28,91,91,12.063829787234043,78.93617021276596,1.1528301886792454
MS,2020-07-05,123,123,12.063829787234043,110.93617021276596,1.1087456846950519
MS,2020-07-12,130,130,12.063829787234043,117.93617021276596,1.1022911780624212
MS,2020-07-19,165,165,12.063829787234043,152.93617021276594,1.078881469115192
MS,2020-07-26,231,231,12.063829787234043,218.93617021276594,1.0551020408163265
MS,2020-08-02,204,204,12.063829787234043,191.93617021276594,1.0628533422015298
MS,2020-08-09,197,197,12.063829787234043,184.93617021276594,1.065232397606995
MS,2020-08-16,192,192,12.063829787234043,179.93617021276594,1.0670450514366798
MS,2020-08-23,160,160,12.063829787234043,147.93617021276594,1.0815475334388034
MS,2020-08-30,116,116,12.063829787234043,103.93617021276596,1.116069600818833
MS,2020-09-06,109,109,12.063829787234043,96.93617021276596,1.1244512730465321
MS,2020-09-13,106,106,12.063829787234043,93.93617021276596,1.1284258210645526
MS,2020-09-20,103,103,12.063829787234043,90.93617021276596,1.132662611137108
MS,2020-09-27,89,89,12.063829787234043,76.93617021276596,1.1568030973451326
MS,2020-10-04,77,77,12.063829787234043,64.93617021276596,1.1857798165137614
MS,2020-10-11,79,79,12.063829787234043,66.93617021276596,1.1802288620470438
